ID,Sales
T1191185,38841.875
T1191186,64594.566
T1191187,36489.88
T1191188,48948.832
T1191189,40164.17
T1191190,68229.56
T1191191,62561.13
T1191192,37869.598
T1191193,33894.08
T1191194,47991.887
T1191195,56560.41
T1191196,47320.77
T1191197,47946.016
T1191198,37426.785
T1191199,75892.734
T1191200,48088.48
T1191201,46726.22
T1191202,46528.11
T1191203,45174.414
T1191204,34422.582
T1191205,59304.594
T1191206,48350.633
T1191207,53036.145
T1191208,61016.156
T1191209,65735.414
T1191210,55317.56
T1191211,80016.26
T1191212,32381.129
T1191213,38855.855
T1191214,36432.28
T1191215,52336.227
T1191216,47991.496
T1191217,100357.26
T1191218,46544.02
T1191219,49499.434
T1191220,35372.2
T1191221,44864.234
T1191222,55746.383
T1191223,63145.78
T1191224,89011.07
T1191225,90739.69
T1191226,49759.316
T1191227,70994.73
T1191228,27783.312
T1191229,108114.38
T1191230,59440.266
T1191231,32001.39
T1191232,63279.895
T1191233,43262.95
T1191234,51919.46
T1191235,91228.12
T1191236,67753.52
T1191237,45940.445
T1191238,47320.77
T1191239,72608.72
T1191240,48577.605
T1191241,73767.62
T1191242,44862.56
T1191243,55555.914
T1191244,29236.459
T1191245,52336.227
T1191246,53341.332
T1191247,51497.363
T1191248,55438.465
T1191249,53405.605
T1191250,74576.68
T1191251,28322.572
T1191252,25252.18
T1191253,51674.016
T1191254,46793.984
T1191255,48721.79
T1191256,44087.43
T1191257,43504.574
T1191258,53956.684
T1191259,68062.61
T1191260,41608.008
T1191261,48531.62
T1191262,46913.44
T1191263,25456.547
T1191264,46651.66
T1191265,38322.188
T1191266,59761.363
T1191267,42829.035
T1191268,47991.887
T1191269,75702.65
T1191270,63263.22
T1191271,37568.6
T1191272,52416.977
T1191273,64426.668
T1191274,42196.426
T1191275,45333.277
T1191276,39466.9
T1191277,38335.59
T1191278,53516.414
T1191279,47408.688
T1191280,53263.766
T1191281,52851.24
T1191282,76881.24
T1191283,37819.51
T1191284,20976.982
T1191285,58266.53
T1191286,25566.717
T1191287,66115.42
T1191288,41539.426
T1191289,62165.477
T1191290,47064.812
T1191291,47442.023
T1191292,34642.06
T1191293,64513.65
T1191294,59928.94
T1191295,46256.79
T1191296,46651.66
T1191297,62071.87
T1191298,34642.06
T1191299,70267.72
T1191300,36063.414
T1191301,62635.375
T1191302,50274.03
T1191303,46747.523
T1191304,90739.69
T1191305,67741.7
T1191306,40694.56
T1191307,42137.793
T1191308,57057.543
T1191309,30278.486
T1191310,63084.637
T1191311,54785.008
T1191312,26120.996
T1191313,66107.95
T1191314,34865.58
T1191315,59665.457
T1191316,49755.39
T1191317,42753.457
T1191318,58969.19
T1191319,44068.74
T1191320,53036.145
T1191321,54171.254
T1191322,24536.91
T1191323,50852.637
T1191324,100357.26
T1191325,48088.48
T1191326,64031.305
T1191327,28238.629
T1191328,62561.13
T1191329,47991.887
T1191330,41354.11
T1191331,55438.465
T1191332,38282.95
T1191333,29321.717
T1191334,28694.664
T1191335,40948.887
T1191336,38855.855
T1191337,68584.84
T1191338,50852.637
T1191339,91893.88
T1191340,41608.008
T1191341,48948.832
T1191342,73767.62
T1191343,70994.73
T1191344,37202.625
T1191345,32001.39
T1191346,59440.266
T1191347,52217.508
T1191348,30317.484
T1191349,46544.02
T1191350,46303.008
T1191351,33739.81
T1191352,44514.215
T1191353,97320.914
T1191354,48695.273
T1191355,50891.52
T1191356,36762.47
T1191357,64112.902
T1191358,61812.89
T1191359,49499.434
T1191360,54655.7
T1191361,65345.46
T1191362,39165.984
T1191363,37239.598
T1191364,43103.68
T1191365,31414.818
T1191366,40639.023
T1191367,29249.371
T1191368,49323.81
T1191369,76653.89
T1191370,81348.08
T1191371,81931.73
T1191372,50345.008
T1191373,27141.363
T1191374,34422.582
T1191375,48670.074
T1191376,61016.156
T1191377,65735.414
T1191378,53911.35
T1191379,26230.104
T1191380,40328.26
T1191381,26930.863
T1191382,65187.6
T1191383,49874.953
T1191384,58505.184
T1191385,73274.17
T1191386,56306.55
T1191387,47408.688
T1191388,44514.215
T1191389,63731.348
T1191390,47843.582
T1191391,58961.99
T1191392,24249.11
T1191393,49501.008
T1191394,28561.482
T1191395,37399.844
T1191396,38512.297
T1191397,64275.98
T1191398,42242.426
T1191399,58293.066
T1191400,67664.02
T1191401,47991.496
T1191402,52336.227
T1191403,53341.332
T1191404,75188.445
T1191405,106342.28
T1191406,74919.48
T1191407,48499.605
T1191408,47964.84
T1191409,61054.4
T1191410,46460.24
T1191411,37499.473
T1191412,80016.26
T1191413,30317.484
T1191414,30509.25
T1191415,39932.66
T1191416,54273.46
T1191417,44087.43
T1191418,50888.98
T1191419,61348.113
T1191420,60268.137
T1191421,75128.72
T1191422,62664.664
T1191423,60402.07
T1191424,44087.43
T1191425,40016.824
T1191426,55746.383
T1191427,63279.895
T1191428,53405.605
T1191429,45181.902
T1191430,50005.53
T1191431,31861.742
T1191432,37695.184
T1191433,75567.96
T1191434,67664.02
T1191435,60122.227
T1191436,48669.918
T1191437,26932.36
T1191438,34562.668
T1191439,70267.72
T1191440,52416.977
T1191441,39466.9
T1191442,56560.41
T1191443,48606.59
T1191444,37202.625
T1191445,64756.406
T1191446,21122.225
T1191447,55317.56
T1191448,40164.17
T1191449,64594.566
T1191450,46726.22
T1191451,37190.51
T1191452,74672.516
T1191453,74576.68
T1191454,51627.277
T1191455,45881.473
T1191456,43217.785
T1191457,44566.246
T1191458,43285.074
T1191459,39513.094
T1191460,28833.674
T1191461,26407.3
T1191462,75892.734
T1191463,73032.04
T1191464,57148.88
T1191465,53523.92
T1191466,27296.463
T1191467,38835.945
T1191468,74394.92
T1191469,86801.44
T1191470,33027.234
T1191471,59034.555
T1191472,25252.18
T1191473,54891.4
T1191474,21472.594
T1191475,28112.125
T1191476,48721.79
T1191477,48350.633
T1191478,32853.76
T1191479,52604.938
T1191480,64139.336
T1191481,53911.35
T1191482,39405.17
T1191483,57975.074
T1191484,51112.863
T1191485,48577.605
T1191486,35372.2
T1191487,37677.562
T1191488,31112.264
T1191489,59304.594
T1191490,22583.725
T1191491,44681.582
T1191492,61783.73
T1191493,49806
T1191494,90032.08
T1191495,39513.094
T1191496,108114.38
T1191497,41679.29
T1191498,57821.785
T1191499,65187.6
T1191500,61772.977
T1191501,47638.477
T1191502,38841.875
T1191503,38591.96
T1191504,41047.36
T1191505,29236.459
T1191506,57478.066
T1191507,48887.96
T1191508,55555.914
T1191509,57991.4
T1191510,25629.533
T1191511,52639.254
T1191512,45668.574
T1191513,78026.47
T1191514,40800.766
T1191515,29038.39
T1191516,21809.559
T1191517,89347.055
T1191518,27783.312
T1191519,78026.47
T1191520,31536.633
T1191521,54635.977
T1191522,91228.12
T1191523,148942.02
T1191524,57562.285
T1191525,28733.936
T1191526,46554.57
T1191527,41513.305
T1191528,23303.604
T1191529,119399.64
T1191530,61016.156
T1191531,61715.867
T1191532,72608.72
T1191533,71639.43
T1191534,34306.082
T1191535,46941.633
T1191536,61772.977
T1191537,46339.516
T1191538,27966.014
T1191539,58139.566
T1191540,90905.92
T1191541,52569.29
T1191542,40016.824
T1191543,68809.336
T1191544,68062.61
T1191545,43481.51
T1191546,63601.57
T1191547,67301.586
T1191548,60402.07
T1191549,38024.594
T1191550,44718.605
T1191551,48338.758
T1191552,47328.96
T1191553,43718.836
T1191554,85412.84
T1191555,32717.92
T1191556,61997.465
T1191557,29817.887
T1191558,43948.727
T1191559,46477.773
T1191560,78630.18
T1191561,78402.83
T1191562,49716.664
T1191563,75702.65
T1191564,36481.152
T1191565,48405.77
T1191566,42137.793
T1191567,38678.215
T1191568,47032.69
T1191569,43109.586
T1191570,46683.734
T1191571,41353.387
T1191572,34115.38
T1191573,52217.508
T1191574,34306.082
T1191575,37781.73
T1191576,50881.203
T1191577,59034.555
T1191578,80117.375
T1191579,41539.426
T1191580,38362.34
T1191581,57464.324
T1191582,49143.918
T1191583,46374.785
T1191584,55555.914
T1191585,63175.957
T1191586,50941.543
T1191587,47156.395
T1191588,72000.11
T1191589,49054.094
T1191590,44566.246
T1191591,52604.938
T1191592,66659.62
T1191593,29599.91
T1191594,37952.027
T1191595,64999.098
T1191596,73336.8
T1191597,41857.832
T1191598,52895.348
T1191599,37695.184
T1191600,52405.984
T1191601,75216.7
T1191602,63145.78
T1191603,27776.041
T1191604,51919.46
T1191605,52639.254
T1191606,89011.07
T1191607,31861.742
T1191608,47320.77
T1191609,30396.14
T1191610,36713.426
T1191611,54959.28
T1191612,52389.695
T1191613,64284.21
T1191614,56560.41
T1191615,47320.77
T1191616,76464.945
T1191617,55618.348
T1191618,47441.203
T1191619,73379.78
T1191620,54058.22
T1191621,30258.344
T1191622,43504.574
T1191623,24397.275
T1191624,47869.066
T1191625,38193.88
T1191626,72000.11
T1191627,34642.06
T1191628,47991.496
T1191629,74716.01
T1191630,44755.24
T1191631,30396.14
T1191632,51012.31
T1191633,62071.87
T1191634,28561.482
T1191635,25312.908
T1191636,49024.14
T1191637,57991.4
T1191638,58397.062
T1191639,34422.582
T1191640,29599.91
T1191641,28326.273
T1191642,59034.555
T1191643,53341.332
T1191644,32001.39
T1191645,38214.266
T1191646,76653.89
T1191647,47320.77
T1191648,44681.582
T1191649,26930.863
T1191650,41787.195
T1191651,55677.41
T1191652,25631.03
T1191653,55317.56
T1191654,59928.94
T1191655,37869.598
T1191656,37426.785
T1191657,47869.066
T1191658,37586.63
T1191659,54959.28
T1191660,28273.842
T1191661,39513.094
T1191662,62427.24
T1191663,50131.32
T1191664,53523.92
T1191665,47673.977
T1191666,45333.277
T1191667,65735.414
T1191668,18825.738
T1191669,47752.836
T1191670,28816.803
T1191671,33758.03
T1191672,36489.88
T1191673,39738.168
T1191674,46651.66
T1191675,44946.29
T1191676,47260.766
T1191677,106741.65
T1191678,52533.164
T1191679,47260.766
T1191680,45181.902
T1191681,99203.984
T1191682,34311.816
T1191683,21177.928
T1191684,61054.4
T1191685,41772.477
T1191686,74932.984
T1191687,65345.46
T1191688,47320.77
T1191689,75216.7
T1191690,54353.848
T1191691,74919.48
T1191692,67753.52
T1191693,45940.445
T1191694,51919.46
T1191695,67301.586
T1191696,18716.383
T1191697,90739.69
T1191698,39165.984
T1191699,38678.215
T1191700,75128.72
T1191701,73379.78
T1191702,47599.805
T1191703,80120.125
T1191704,26224.604
T1191705,27777.812
T1191706,51674.016
T1191707,19587.51
T1191708,54891.4
T1191709,52416.977
T1191710,42115.145
T1191711,45333.277
T1191712,60402.07
T1191713,96639.46
T1191714,36481.152
T1191715,47869.066
T1191716,80117.375
T1191717,49800.16
T1191718,46721.266
T1191719,41112.152
T1191720,34642.06
T1191721,52217.508
T1191722,49832.05
T1191723,54718.707
T1191724,49054.094
T1191725,63175.957
T1191726,33873.547
T1191727,52604.938
T1191728,44554.645
T1191729,44566.246
T1191730,34115.38
T1191731,50888.98
T1191732,56416.42
T1191733,61348.113
T1191734,30450.162
T1191735,61997.465
T1191736,85412.84
T1191737,61064.414
T1191738,53280.11
T1191739,52336.227
T1191740,78402.83
T1191741,48577.605
T1191742,48499.605
T1191743,31437.121
T1191744,52604.938
T1191745,45296.777
T1191746,51569.09
T1191747,49755.39
T1191748,50005.53
T1191749,46767.36
T1191750,45174.414
T1191751,28816.803
T1191752,60163.695
T1191753,45181.902
T1191754,58969.19
T1191755,53405.605
T1191756,54995.977
T1191757,43262.95
T1191758,65206.332
T1191759,43424.637
T1191760,46444.95
T1191761,27812.547
T1191762,61772.977
T1191763,46311.28
T1191764,26907.822
T1191765,39261.7
T1191766,49759.316
T1191767,27783.312
T1191768,55555.914
T1191769,52217.508
T1191770,69969.73
T1191771,72045.4
T1191772,89347.055
T1191773,28322.572
T1191774,45174.414
T1191775,51836.875
T1191776,28273.842
T1191777,48721.79
T1191778,63145.78
T1191779,43838.445
T1191780,31112.264
T1191781,57567.04
T1191782,26932.36
T1191783,36942.363
T1191784,47648.297
T1191785,39405.17
T1191786,36489.88
T1191787,60122.227
T1191788,40102.34
T1191789,34562.668
T1191790,54908.836
T1191791,51627.277
T1191792,74672.516
T1191793,46793.984
T1191794,45397.395
T1191795,53287.957
T1191796,68229.56
T1191797,36432.28
T1191798,28833.674
T1191799,54389.58
T1191800,50792.668
T1191801,46937.363
T1191802,37111.29
T1191803,43616.613
T1191804,37695.184
T1191805,41608.008
T1191806,57464.324
T1191807,49323.81
T1191808,37819.51
T1191809,71733.78
T1191810,29601.406
T1191811,58505.184
T1191812,66898.336
T1191813,44862.56
T1191814,73767.62
T1191815,57148.88
T1191816,52416.977
T1191817,53956.684
T1191818,43217.785
T1191819,55438.465
T1191820,57547.99
T1191821,54696.28
T1191822,44211.562
T1191823,28322.572
T1191824,47596.34
T1191825,43496.008
T1191826,33833.754
T1191827,47408.688
T1191828,32381.129
T1191829,46205.02
T1191830,59761.363
T1191831,46528.11
T1191832,29882.604
T1191833,48088.48
T1191834,50628.047
T1191835,100357.26
T1191836,57733.06
T1191837,30205.902
T1191838,71639.43
T1191839,40800.766
T1191840,60936.55
T1191841,43217.785
T1191842,36423.555
T1191843,42691.098
T1191844,48695.273
T1191845,63731.348
T1191846,52634.98
T1191847,41047.36
T1191848,37743.438
T1191849,30104.191
T1191850,48948.832
T1191851,37568.6
T1191852,65187.6
T1191853,43427.62
T1191854,36762.47
T1191855,68809.336
T1191856,49502.95
T1191857,46102.758
T1191858,28733.936
T1191859,45723.336
T1191860,27966.014
T1191861,53619.438
T1191862,73274.17
T1191863,53512.723
T1191864,51702.69
T1191865,38496.08
T1191866,48669.918
T1191867,37781.73
T1191868,38855.855
T1191869,37776.3
T1191870,33470.23
T1191871,31728.006
T1191872,32717.92
T1191873,49901.918
T1191874,30392.686
T1191875,38855.855
T1191876,34435.656
T1191877,32034.85
T1191878,32001.39
T1191879,46683.734
T1191880,64426.668
T1191881,36713.426
T1191882,39843.137
T1191883,53263.766
T1191884,37463.96
T1191885,38335.59
T1191886,44940.48
T1191887,49499.434
T1191888,68584.84
T1191889,54908.836
T1191890,47946.016
T1191891,52604.938
T1191892,49988.98
T1191893,91893.88
T1191894,48350.633
T1191895,34775.797
T1191896,39427.617
T1191897,27423.3
T1191898,47032.69
T1191899,44969.824
T1191900,48721.79
T1191901,62561.13
T1191902,50384.11
T1191903,63263.22
T1191904,78026.47
T1191905,47156.395
T1191906,32644.092
T1191907,47125.047
T1191908,50701.953
T1191909,47991.887
T1191910,40812.13
T1191911,30551.873
T1191912,46651.66
T1191913,38282.95
T1191914,43217.785
T1191915,43028.793
T1191916,53911.35
T1191917,27867.182
T1191918,89011.07
T1191919,20277.764
T1191920,41608.008
T1191921,42829.035
T1191922,59802.426
T1191923,29321.717
T1191924,42456.652
T1191925,30205.902
T1191926,52042.746
T1191927,38870.406
T1191928,38887.617
T1191929,38887.617
T1191930,46374.785
T1191931,46486.58
T1191932,32001.39
T1191933,33296.812
T1191934,52569.29
T1191935,38110.125
T1191936,36713.426
T1191937,37463.96
T1191938,63534.184
T1191939,38841.875
T1191940,39919.473
T1191941,51569.09
T1191942,46941.633
T1191943,41056.88
T1191944,49144.824
T1191945,31414.818
T1191946,43103.68
T1191947,61848.67
T1191948,43285.074
T1191949,45181.902
T1191950,41513.305
T1191951,49274.355
T1191952,44940.48
T1191953,81931.73
T1191954,37399.844
T1191955,47716.477
T1191956,44087.43
T1191957,78450.414
T1191958,23303.604
T1191959,62448.848
T1191960,48721.79
T1191961,65187.6
T1191962,24536.91
T1191963,57306.83
T1191964,45315.184
T1191965,51497.363
T1191966,37647.992
T1191967,46726.22
T1191968,29249.371
T1191969,53287.957
T1191970,55555.914
T1191971,34311.816
T1191972,57975.074
T1191973,35372.2
T1191974,30104.191
T1191975,61783.73
T1191976,64513.65
T1191977,30141.332
T1191978,40328.26
T1191979,46304.79
T1191980,28087.803
T1191981,38024.594
T1191982,58961.99
T1191983,51611.586
T1191984,97320.914
T1191985,31744.734
T1191986,67002.19
T1191987,101206.56
T1191988,38010.426
T1191989,45174.414
T1191990,34642.06
T1191991,67753.52
T1191992,52405.984
T1191993,29321.717
T1191994,49755.39
T1191995,35372.2
T1191996,31861.742
T1191997,38214.266
T1191998,45940.445
T1191999,38282.95
T1192000,52639.254
T1192001,34642.06
T1192002,30551.873
T1192003,61848.67
T1192004,37463.96
T1192005,90739.69
T1192006,46941.633
T1192007,29561.086
T1192008,30396.14
T1192009,35208.332
T1192010,51919.46
T1192011,38678.215
T1192012,29599.91
T1192013,27867.182
T1192014,52042.746
T1192015,65345.46
T1192016,46683.734
T1192017,22453.025
T1192018,44566.246
T1192019,44554.645
T1192020,24536.91
T1192021,34775.797
T1192022,37463.96
T1192023,25631.03
T1192024,52604.938
T1192025,52217.508
T1192026,38335.59
T1192027,64513.65
T1192028,68584.84
T1192029,46721.266
T1192030,34642.06
T1192031,41112.152
T1192032,49024.14
T1192033,64999.098
T1192034,91893.88
T1192035,62071.87
T1192036,60001.043
T1192037,32034.85
T1192038,41787.195
T1192039,51569.09
T1192040,55677.41
T1192041,42456.652
T1192042,37239.598
T1192043,44230.62
T1192044,47869.066
T1192045,66898.336
T1192046,44940.48
T1192047,27423.3
T1192048,36713.426
T1192049,119399.64
T1192050,48577.605
T1192051,62635.375
T1192052,37776.3
T1192053,45266.527
T1192054,59928.94
T1192055,52336.227
T1192056,46477.773
T1192057,106150.92
T1192058,32001.39
T1192059,39919.473
T1192060,59034.555
T1192061,38855.855
T1192062,61348.113
T1192063,36489.88
T1192064,18825.738
T1192065,46205.02
T1192066,30104.191
T1192067,36762.47
T1192068,21534.871
T1192069,49144.824
T1192070,57306.83
T1192071,45671.812
T1192072,46102.758
T1192073,80120.125
T1192074,44755.24
T1192075,53512.723
T1192076,45174.414
T1192077,28816.803
T1192078,45723.336
T1192079,46767.36
T1192080,53619.438
T1192081,46544.02
T1192082,68062.61
T1192083,38887.617
T1192084,46651.66
T1192085,71639.43
T1192086,44946.29
T1192087,38010.426
T1192088,43616.613
T1192089,36423.555
T1192090,43424.637
T1192091,41772.477
T1192092,72045.4
T1192093,51836.875
T1192094,66932.086
T1192095,68875.7
T1192096,63145.78
T1192097,67002.19
T1192098,32001.39
T1192099,48695.273
T1192100,42691.098
T1192101,39261.7
T1192102,42430.207
T1192103,26907.822
T1192104,41047.36
T1192105,69969.73
T1192106,71733.78
T1192107,57991.4
T1192108,61772.977
T1192109,25312.908
T1192110,48948.832
T1192111,27812.547
T1192112,52217.508
T1192113,37568.6
T1192114,47260.766
T1192115,52533.164
T1192116,29601.406
T1192117,32001.39
T1192118,45181.902
T1192119,43838.445
T1192120,45296.777
T1192121,34642.06
T1192122,50628.047
T1192123,51611.586
T1192124,44681.582
T1192125,43504.574
T1192126,46528.11
T1192127,54891.4
T1192128,38855.855
T1192129,50701.953
T1192130,48721.79
T1192131,62561.13
T1192132,58397.062
T1192133,19587.51
T1192134,51674.016
T1192135,38823.734
T1192136,27777.812
T1192137,36942.363
T1192138,32381.129
T1192139,28322.572
T1192140,47648.297
T1192141,46937.363
T1192142,52569.29
T1192143,44862.56
T1192144,50792.668
T1192145,47032.69
T1192146,53956.684
T1192147,73767.62
T1192148,49274.355
T1192149,36432.28
T1192150,68229.56
T1192151,47991.887
T1192152,45397.395
T1192153,46793.984
T1192154,55438.465
T1192155,51497.363
T1192156,57547.99
T1192157,40102.34
T1192158,54908.836
T1192159,74919.48
T1192160,78026.47
T1192161,46374.785
T1192162,36489.88
T1192163,41539.426
T1192164,45174.414
T1192165,48350.633
T1192166,58505.184
T1192167,33833.754
T1192168,47596.34
T1192169,53287.957
T1192170,39738.168
T1192171,54058.22
T1192172,44211.562
T1192173,30172.127
T1192174,28833.674
T1192175,21177.928
T1192176,28326.273
T1192177,74672.516
T1192178,28092.912
T1192179,43217.785
T1192180,48721.79
T1192181,33296.812
T1192182,34422.582
T1192183,57148.88
T1192184,41608.008
T1192185,37695.184
T1192186,48669.918
T1192187,40263.04
T1192188,45174.414
T1192189,54389.58
T1192190,47716.477
T1192191,51627.277
T1192192,37869.598
T1192193,50131.32
T1192194,63263.22
T1192195,45333.277
T1192196,65187.6
T1192197,50384.11
T1192198,41513.305
T1192199,51569.09
T1192200,52604.938
T1192201,43285.074
T1192202,37202.625
T1192203,21534.871
T1192204,45181.902
T1192205,57567.04
T1192206,26932.36
T1192207,57733.06
T1192208,37781.73
T1192209,37426.785
T1192210,47320.77
T1192211,29882.604
T1192212,39405.17
T1192213,59761.363
T1192214,47408.688
T1192215,34562.668
T1192216,52416.977
T1192217,60122.227
T1192218,38841.875
T1192219,60163.695
T1192220,45333.277
T1192221,55555.914
T1192222,47408.688
T1192223,66856.945
T1192224,34311.816
T1192225,106741.65
T1192226,38870.406
T1192227,28322.572
T1192228,43427.62
T1192229,65187.6
T1192230,45333.277
T1192231,30104.191
T1192232,53341.332
T1192233,52634.98
T1192234,74716.01
T1192235,34311.816
T1192236,47638.477
T1192237,48595.92
T1192238,28561.482
T1192239,60936.55
T1192240,32550.865
T1192241,28816.803
T1192242,46102.758
T1192243,53287.957
T1192244,52217.508
T1192245,49759.316
T1192246,53405.605
T1192247,47673.977
T1192248,47260.766
T1192249,29601.406
T1192250,45181.902
T1192251,30205.902
T1192252,54995.977
T1192253,65206.332
T1192254,40800.766
T1192255,43262.95
T1192256,46444.95
T1192257,54696.28
T1192258,37819.51
T1192259,40304.504
T1192260,43217.785
T1192261,46311.28
T1192262,73274.17
T1192263,20765.666
T1192264,37111.29
T1192265,56785.312
T1192266,51012.31
T1192267,49502.95
T1192268,27783.312
T1192269,33758.03
T1192270,23303.604
T1192271,44969.824
T1192272,62427.24
T1192273,56416.42
T1192274,47328.96
T1192275,46316.492
T1192276,101206.56
T1192277,29249.371
T1192278,61064.414
T1192279,49901.918
T1192280,96639.46
T1192281,53280.11
T1192282,21060.332
T1192283,34435.656
T1192284,37239.598
T1192285,67394.914
T1192286,33470.23
T1192287,37909.355
T1192288,38887.617
T1192289,57464.324
T1192290,46304.79
T1192291,39427.617
T1192292,28273.842
T1192293,47844.766
T1192294,74932.984
T1192295,30392.686
T1192296,30205.902
T1192297,37647.992
T1192298,28087.803
T1192299,43103.68
T1192300,38024.594
T1192301,49800.16
T1192302,49874.953
T1192303,39801.51
T1192304,81931.73
T1192305,62448.848
T1192306,44718.605
T1192307,49832.05
T1192308,49499.434
T1192309,54908.836
T1192310,47946.016
T1192311,49054.094
T1192312,56560.41
T1192313,31414.818
T1192314,33873.547
T1192315,44863.8
T1192316,50233.434
T1192317,30141.332
T1192318,55555.914
T1192319,64426.668
T1192320,61054.4
T1192321,54718.707
T1192322,25343.229
T1192323,78402.83
T1192324,76653.89
T1192325,18716.383
T1192326,89011.07
T1192327,31744.734
T1192328,52389.695
T1192329,47752.836
T1192330,46651.66
T1192331,45315.184
T1192332,60402.07
T1192333,32644.092
T1192334,75128.72
T1192335,73379.78
T1192336,63534.184
T1192337,40812.13
T1192338,47599.805
T1192339,26224.604
T1192340,37586.63
T1192341,47125.047
T1192342,42115.145
T1192343,47156.395
T1192344,20277.764
T1192345,56130.195
T1192346,26930.863
T1192347,72000.11
T1192348,57975.074
T1192349,42829.035
T1192350,53911.35
T1192351,100357.26
T1192352,75216.7
T1192353,99203.984
T1192354,54353.848
T1192355,59802.426
T1192356,51497.363
T1192357,38870.406
T1192358,68875.7
T1192359,49144.824
T1192360,47638.477
T1192361,32001.39
T1192362,30172.127
T1192363,67002.19
T1192364,62448.848
T1192365,43285.074
T1192366,45181.902
T1192367,63534.184
T1192368,23460.928
T1192369,46102.758
T1192370,33296.812
T1192371,46374.785
T1192372,81931.73
T1192373,44940.48
T1192374,47844.766
T1192375,36048.266
T1192376,52042.746
T1192377,61848.67
T1192378,53287.957
T1192379,34311.816
T1192380,46544.02
T1192381,30104.191
T1192382,52405.984
T1192383,46304.79
T1192384,41513.305
T1192385,40800.766
T1192386,43217.785
T1192387,31744.734
T1192388,38841.875
T1192389,101206.56
T1192390,38010.426
T1192391,49274.355
T1192392,43894.836
T1192393,28092.912
T1192394,47716.477
T1192395,38887.617
T1192396,43968.215
T1192397,45315.184
T1192398,55555.914
T1192399,57306.83
T1192400,65187.6
T1192401,71733.78
T1192402,51611.586
T1192403,37463.96
T1192404,48721.79
T1192405,52092.332
T1192406,46941.633
T1192407,38887.617
T1192408,48695.273
T1192409,39427.617
T1192410,27423.3
T1192411,30205.902
T1192412,53911.35
T1192413,27867.182
T1192414,59802.426
T1192415,31861.742
T1192416,20277.764
T1192417,89011.07
T1192418,42456.652
T1192419,52389.695
T1192420,52639.254
T1192421,33313.54
T1192422,30551.873
T1192423,29321.717
T1192424,40812.13
T1192425,38282.95
T1192426,47125.047
T1192427,46205.02
T1192428,47156.395
T1192429,63263.22
T1192430,38823.734
T1192431,62561.13
T1192432,50384.11
T1192433,37202.625
T1192434,30392.686
T1192435,50701.953
T1192436,32644.092
T1192437,33470.23
T1192438,91893.88
T1192439,38335.59
T1192440,66898.336
T1192441,64999.098
T1192442,39801.51
T1192443,53606.902
T1192444,49499.434
T1192445,47946.016
T1192446,44863.8
T1192447,56560.41
T1192448,37463.96
T1192449,46683.734
T1192450,34775.797
T1192451,42829.035
T1192452,32034.85
T1192453,64426.668
T1192454,54908.836
T1192455,34435.656
T1192456,38855.855
T1192457,47328.96
T1192458,49901.918
T1192459,32001.39
T1192460,46477.773
T1192461,21060.332
T1192462,37776.3
T1192463,36713.426
T1192464,60936.55
T1192465,28322.572
T1192466,46528.11
T1192467,37568.6
T1192468,30205.902
T1192469,71639.43
T1192470,37819.51
T1192471,54696.28
T1192472,20765.666
T1192473,53619.438
T1192474,49502.95
T1192475,45723.336
T1192476,53512.723
T1192477,47408.688
T1192478,46102.758
T1192479,52217.508
T1192480,30104.191
T1192481,21534.871
T1192482,36762.47
T1192483,66856.945
T1192484,53606.902
T1192485,68062.61
T1192486,36423.555
T1192487,43427.62
T1192488,41047.36
T1192489,57733.06
T1192490,42691.098
T1192491,48595.92
T1192492,29601.406
T1192493,38855.855
T1192494,44862.56
T1192495,42430.207
T1192496,44969.824
T1192497,50628.047
T1192498,37781.73
T1192499,29882.604
T1192500,47408.688
T1192501,37328.1
T1192502,33833.754
T1192503,32381.129
T1192504,47596.34
T1192505,74919.48
T1192506,52634.98
T1192507,78026.47
T1192508,57547.99
T1192509,44211.562
T1192510,54058.22
T1192511,43217.785
T1192512,55438.465
T1192513,57148.88
T1192514,46661.79
T1192515,57937.008
T1192516,53956.684
T1192517,52416.977
T1192518,48669.918
T1192519,58505.184
T1192520,47032.69
T1192521,54640.1
T1192522,49874.953
T1192523,46651.66
T1192524,62635.375
T1192525,43262.95
T1192526,69969.73
T1192527,46311.28
T1192528,46444.95
T1192529,46767.36
T1192530,43424.637
T1192531,27812.547
T1192532,65206.332
T1192533,61946.812
T1192534,35208.332
T1192535,44230.62
T1192536,45671.812
T1192537,80120.125
T1192538,54995.977
T1192539,25343.229
T1192540,45174.414
T1192541,28816.803
T1192542,44671.777
T1192543,60163.695
T1192544,43616.613
T1192545,46767.36
T1192546,45174.414
T1192547,65345.46
T1192548,40263.04
T1192549,37111.29
T1192550,26907.822
T1192551,53341.332
T1192552,26930.863
T1192553,96639.46
T1192554,106150.92
T1192555,42115.145
T1192556,51836.875
T1192557,53280.11
T1192558,41772.477
T1192559,44755.24
T1192560,38678.215
T1192561,27783.312
T1192562,48577.605
T1192563,49759.316
T1192564,55555.914
T1192565,66932.086
T1192566,78402.83
T1192567,37909.355
T1192568,47673.977
T1192569,47869.066
T1192570,52217.508
T1192571,74932.984
T1192572,39261.7
T1192573,72045.4
T1192574,24279.451
T1192575,41608.008
T1192576,67753.52
T1192577,36942.363
T1192578,45940.445
T1192579,21534.871
T1192580,43838.445
T1192581,44087.43
T1192582,45296.777
T1192583,51569.09
